genes	logFC	logCPM	LR	PValue	FDR
AC004691.1	0.824070092968328	3.84891625050305	1.8973205322086	0.168378543604841	1
AL137856.1	0.824070092968328	3.84891625050305	1.8973205322086	0.168378543604841	1
AL451070.1	1.2899132931631	4.12516805456735	1.89707507650585	0.168406076736901	1
AC005578.1	-1.2722860325614	4.09833798044179	1.89620114975873	0.168504148308995	1
AC138466.1	0.821907885059349	3.8487969591629	1.89425986121668	0.168722232965734	1
AC036108.2	0.521160079889946	6.18069845468565	1.89354178486928	0.168802983748263	1
AL139807.1	-0.596915621307505	5.54456669670006	1.89276640926948	0.168890227841278	1
UBR5-AS1	0.435440394714704	7.00501799785043	1.89263631519988	0.168904870894452	1
AP002336.3	1.06682987173345	4.38331526717567	1.89171869596958	0.169008197109472	1
Z82244.2	0.818668639640315	3.84861867097391	1.88972437274456	0.169233012953394	1
AL132996.1	0.818254066547648	3.8485963362959	1.88920060049077	0.169292113548654	1
AC116158.1	1.14761244829489	4.26035588079238	1.88841715807028	0.169380558594723	1
FAM27C	1.26211931450221	4.13107661868882	1.88477850094684	0.169792032401253	1
AC007610.2	-1.32323011610427	4.0469309980329	1.88387832720048	0.169894004510923	1
AL138889.1	0.949736672306464	4.53216773532107	1.88282756800979	0.170013123918082	1
AP000866.1	0.526346564145209	6.06302792932282	1.88167554204626	0.170143833608501	1
LGALS8-AS1	0.7012450984533	5.13046934673382	1.88162854974539	0.170149167836406	1
AL591167.1	0.813088711144379	3.84830180494731	1.88074932054986	0.170249007011019	1
AP001793.1	0.684550434425187	5.2098858294764	1.87978790064047	0.170358256169496	1
FLNB-AS1	0.411037008727302	7.54919048864186	1.87894595606129	0.1704539950725	1
AL807761.4	0.810920382784758	3.84819179015762	1.87883004665855	0.170467180157743	1
ZNF197-AS1	1.40676733111066	3.97194407420832	1.87690378888596	0.170686469988964	1
AL133264.2	-1.27311012459453	4.12448537182595	1.87630162386868	0.170755088347216	1
AL451042.2	0.579298889626947	6.88059535867257	1.87454418269732	0.170955534805096	1
AC092598.1	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
AC108097.1	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
AL121574.1	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
AL138881.1	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
KIRREL3-AS1	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
LINC02242	0.805957562632254	3.84793621951903	1.87404186791233	0.171012876394508	1
AC009063.2	0.807243862662851	3.84798789026766	1.87349695168338	0.171075106119593	1
AP002800.1	0.806828708780798	3.84796555519151	1.87297883320169	0.171134299650491	1
AP004550.1	-1.22668986569033	3.90977292291588	1.87259016565788	0.17117871923108	1
AC011899.1	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AC083864.1	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AC092338.2	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AC097103.1	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AC110792.2	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AL355073.1	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AP005121.1	0.804373495188846	3.84784968367497	1.87191940997652	0.171255408923366	1
AL513218.1	0.863274091916937	4.70164201950977	1.87002838215512	0.171471828901081	1
AC011611.3	0.566209413113356	9.07536160466168	1.86767672125817	0.17174140485003	1
AC084866.1	0.870825751482921	4.71114844847571	1.86687320649274	0.171833625078224	1
AP000787.1	0.561674912688348	5.77456122602052	1.86556485267047	0.171983908015924	1
AC087392.4	0.888835027357626	4.5809439240237	1.86419458256591	0.172141464897066	1
AC244034.3	-0.866414031762196	4.63307785423029	1.86404324883247	0.172158875777235	1
TGFB2-AS1	0.799865751434163	3.84757975095945	1.86291187625287	0.172289103856854	1
AC011471.3	0.796790833761775	3.84743449409103	1.86165539094671	0.172433865943579	1
AC006116.9	0.799872557663632	3.84756809925861	1.86140585937961	0.172462631596016	1
LINC01553	0.798503301583332	3.84750414624328	1.8609256452104	0.172518005546095	1
AC003005.2	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AC004448.3	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AC027020.1	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AC090802.1	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AC104257.1	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AC254562.3	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AP003355.3	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
LINC00681	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
LZTS1-AS1	0.795400111090104	3.84735907238105	1.85986798153074	0.172640037859107	1
AL136418.1	1.02723826314872	4.38619267583543	1.85905561507848	0.172733835394173	1
AC092794.2	1.14342824576477	4.26468394261542	1.85890540307621	0.172751185606526	1
AL513320.1	0.989115798013755	4.44123934300942	1.85863951984818	0.172781901318269	1
AC002480.1	0.923184735965953	4.56993778870124	1.85780925924256	0.172877856212193	1
AC011008.1	0.793675136285817	3.84726468618315	1.8575458000664	0.172908317529606	1
AC026746.1	0.793675136285817	3.84726468618315	1.8575458000664	0.172908317529606	1
AC087501.1	0.793675136285817	3.84726468618315	1.8575458000664	0.172908317529606	1
AC132825.2	0.793675136285817	3.84726468618315	1.8575458000664	0.172908317529606	1
AL158070.1	0.793675136285817	3.84726468618315	1.8575458000664	0.172908317529606	1
NOP14-AS1	0.366911315944655	10.29792776247	1.85648299187396	0.173031262788712	1
BLACAT1	1.36380349582103	4.021228597538	1.85535270424708	0.17316212439355	1
LINC00642	0.791654678569357	3.84715285335116	1.85466171902832	0.173242180843982	1
AC069234.5	1.12783062200337	4.25829050494682	1.85426768460879	0.173287852109798	1
IGFBP7-AS1	0.530691216129962	7.7312681657353	1.85405924891889	0.173312016823803	1
AL357093.1	0.793601385801419	3.84723183827389	1.8537342565461	0.17334970211706	1
AC005831.1	0.55272416399325	5.82592985680527	1.85264480997076	0.173476100380196	1
AC022509.4	0.788699174507348	3.84699194494165	1.85079206448384	0.173691300669433	1
AL357054.3	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
AL360182.2	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
AL589745.2	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
LINC01722	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
LNCARSR	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
TEX26-AS1	0.788500620587879	3.84698141552454	1.85056910887739	0.173717218135951	1
LINC01213	0.788056367323674	3.84695708501404	1.84996918418426	0.173786978464126	1
AC007785.3	1.35622375224939	4.02773157732035	1.84990239418842	0.173794746919988	1
AC009087.1	0.80342711934238	4.82529019977946	1.84969614892876	0.17381873817305	1
AC068418.2	0.787612083633429	3.84693275446087	1.84936949563554	0.173856743558141	1
AC243562.3	0.787612083633429	3.84693275446087	1.84936949563554	0.173856743558141	1
LINC00336	0.787612083633429	3.84693275446087	1.84936949563554	0.173856743558141	1
AL358937.1	1.26731726984637	4.14133681906065	1.84908292417499	0.17389009338738	1
AC106729.1	0.787161148332196	3.84690753927617	1.84869226312761	0.173935568531493	1
AC093510.2	1.20342841946407	4.20468158361605	1.84863085243071	0.173942718327152	1
AP000266.1	1.33997438256366	4.03222244445665	1.84854472860822	0.17395274594061	1
AC007570.1	-1.29392220460272	4.04263185767081	1.84816432375042	0.173997045397183	1
AC068987.4	0.950039033939244	4.48306624542104	1.84807119804726	0.17400789218483	1
AC005759.1	-0.82762109845966	4.62837143138555	1.84644226054109	0.174197748126681	1
AP003110.1	-0.870536246264591	4.61916923145972	1.84611801150857	0.174235568457208	1
AC017006.2	0.78480234028549	3.84677878212402	1.84556498246224	0.174300095449292	1
AL138899.1	1.3070807185081	3.94395610401499	1.84465824196012	0.174405952764513	1
AC012174.1	0.78370796129144	3.84671870609041	1.84406973189051	0.174474697920347	1
AC010401.1	1.07985522108671	4.3077732581321	1.8440606662644	0.174475757140081	1
AC027682.7	0.752209746590286	4.89217732660544	1.84400037433498	0.17448280178416	1
AC007038.1	0.67398857836686	5.21126532953256	1.84320070091948	0.17457626840673	1
AC024597.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AC092920.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AC096741.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AC116563.2	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AL132655.3	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AL136987.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AL158211.3	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AL390961.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AP001604.1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
CASC16	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
HOXC-AS2	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
TBX5-AS1	0.781991346128768	3.84662480793915	1.84176992148806	0.174743643241996	1
AC004817.3	0.781726439408729	3.84660643282634	1.84089097210125	0.174846555770881	1
AC106053.1	0.781726439408729	3.84660643282634	1.84089097210125	0.174846555770881	1
AC092535.1	-1.35271322396364	4.0184239756629	1.840793612611	0.174857959482883	1
HSPC324	-0.85790844482776	4.55849243647317	1.83981666427883	0.174972436834002	1
AC009962.1	0.617899328230378	5.41058730397316	1.8396991929519	0.174986207763049	1
AL009031.1	0.780451681983394	3.84654039984523	1.83968247506022	0.174988167669588	1
AC015802.1	1.37564779232048	4.07502403723864	1.83943371287252	0.175017334062072	1
AC005921.2	0.668689885720438	5.22975718753781	1.83882778084604	0.175088400657208	1
NCAM1-AS1	-1.11137866362315	4.22963389579395	1.83881579931784	0.175089806243072	1
AC002428.2	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
AC016831.5	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
AC092546.1	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
AC122688.4	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
AL133343.1	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
LINC01340	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
LINC01579	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
LINC01838	0.778911628951662	3.84645599114016	1.83759786734252	0.175232753026718	1
LINC00921	0.512616649905624	6.13317978570604	1.83748720571865	0.175245747871977	1
AC022613.2	0.777878832113662	3.84639852738824	1.83608269295836	0.175410774429978	1
AL513523.3	-1.36079119245809	3.95668071180175	1.83596554610594	0.175424546966327	1
AC007563.1	0.77743381962855	3.84637419572519	1.83548842123319	0.175480653705696	1
AC068025.2	1.34905244850104	4.03193001306339	1.83503037750867	0.175534536084724	1
AC091153.4	1.01206587057541	4.39541819523604	1.83500560047755	0.175537451296273	1
AC025180.1	0.777225813398406	3.84636110820609	1.83497496608148	0.175541055749773	1
AC062015.1	0.777225813398406	3.84636110820609	1.83497496608148	0.175541055749773	1
AL109741.1	0.585576137065412	5.59625989033657	1.83423202236395	0.175628496886077	1
AC008736.1	-0.643618775326153	5.22735135354888	1.83373459804038	0.175687069550726	1
AC119424.1	-0.55167623711709	5.85575464561944	1.83121319743429	0.175984315849063	1
AC026369.2	0.774737054232842	3.84622059312769	1.83103349317351	0.176005523191964	1
AL365226.2	0.774737054232842	3.84622059312769	1.83103349317351	0.176005523191964	1
AC027601.5	1.19036762838786	4.18819517142476	1.83086182025939	0.176025785487671	1
AC078881.1	-0.667150056751794	5.15733471626906	1.8307006763054	0.176044807513072	1
AC239799.2	0.77416507521115	3.84618825381124	1.83011970717001	0.176113406925431	1
CACNA1G-AS1	0.773321668921762	3.84614793398359	1.82980147203186	0.176150996415707	1
AC136777.1	0.773077835464765	3.84613580490978	1.82964433412257	0.176169560737783	1
AC004522.2	1.1831226484768	4.17500621732917	1.82923923454752	0.176217429734215	1
AC005392.3	1.01312902827802	4.5169256264597	1.82921589610835	0.176220188001105	1
AP001094.3	0.773369242700975	3.84614498068229	1.82908829245897	0.176235269792213	1
AL590094.1	-0.362478595774601	9.4347257397488	1.82892904981176	0.176254093162513	1
AC011825.4	0.976083488865037	4.45519421381147	1.82829103104694	0.176329533799761	1
LINC00937	0.764498314064101	5.93094588851256	1.82804085356186	0.176359125457261	1
AC244250.1	0.690922280219429	5.13456704797659	1.82604934245006	0.176594891045927	1
AC005899.1	1.21651004181112	4.17649411690738	1.82541718340418	0.176669805362746	1
AC022306.2	-0.821487252701441	4.66854695875802	1.82515838243474	0.176700485273084	1
AL442647.1	0.76896257568699	3.84590953783514	1.82397885594695	0.17684039169203	1
AC018529.2	0.746078972470691	4.90237483380361	1.82361487824309	0.176883589743555	1
AGBL1-AS1	0.768862185639901	3.84589964528216	1.8232173760968	0.176930780492401	1
AC016910.1	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AC022915.2	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AC113382.2	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AC131097.1	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AL353597.1	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AP001972.4	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
KCNMB2-AS1	0.76723812824239	3.84581560852265	1.82173160751085	0.17710729696113	1
AC005837.3	0.772343571079315	3.8460452697583	1.82155678995593	0.177128079486467	1
IGBP1-AS1	0.771926197230706	3.84602293162189	1.82105603098049	0.177187625904417	1
AC078788.2	0.765015052051356	3.84568992663373	1.81817165722658	0.177531063608336	1
AC090192.2	0.765015052051356	3.84568992663373	1.81817165722658	0.177531063608336	1
LINC00691	0.763502184646586	3.84560808764108	1.81628170666305	0.177756513611688	1
AC040977.1	0.608623830898367	5.440040799505	1.81588734682369	0.177803598004643	1
AC064853.1	0.762194412772545	3.84553593595699	1.81444334381048	0.177976126943564	1
AP000708.1	0.761957528891216	3.84552367087108	1.81422841868572	0.178001822639142	1
AC091198.1	0.767330099513731	3.84576573565599	1.81393449175016	0.178036970449872	1
AL031775.2	0.686154109425755	5.07490335531617	1.81347364109925	0.178092095148311	1
AC133961.1	0.760933577927225	3.84546410838778	1.81233591226824	0.17822826911238	1
AC114939.1	0.760586554219352	3.84544805268291	1.81230418712561	0.178232067995248	1
BX255923.1	0.760487215672141	3.84543977431034	1.81175068845096	0.178298360970678	1
LINC00635	0.760469407416482	3.84543844334801	1.81167405162496	0.178307542068363	1
TTTY16	0.760469407416482	3.84543844334801	1.81167405162496	0.178307542068363	1
PLCL2-AS1	1.37075090754855	4.0156630887599	1.81159101484944	0.178317490496806	1
AC079760.2	1.33402210637182	3.94624779666724	1.81157292643928	0.178319657709028	1
AC007163.1	0.889261498089989	4.57359700900817	1.81142198334311	0.178337743719659	1
AC004221.1	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AC006041.1	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AC079385.2	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AC096736.3	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AL136084.3	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AL157714.2	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
AL357497.1	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
LINC02199	0.758995777572761	3.84536305272585	1.81047864907105	0.178450822094586	1
FAM30A	0.757664161337992	3.84528577899725	1.80803769281738	0.178743806464372	1
AC008763.1	0.501468782456865	6.21420437725071	1.80766179673829	0.178788974074609	1
AC022400.2	0.757199699411859	3.84526011338771	1.80737765188121	0.178823125624907	1
ZBTB46-AS1	0.757199699411859	3.84526011338771	1.80737765188121	0.178823125624907	1
AC112493.1	0.756117782466999	3.84520135887822	1.80599522176385	0.178989388356549	1
LINC00410	0.756388557207942	3.84521015302444	1.80544998490683	0.17905501226265	1
AC134312.6	-1.18460160446856	4.15189096890454	1.80544651982983	0.179055429403121	1
AL162171.1	0.990929440603702	4.40837061446977	1.80357644484061	0.179280720806887	1
AP000879.1	0.481520482184172	6.40368648031958	1.80311725960832	0.17933608979091	1
AL139099.1	0.384538609553274	8.24072000385102	1.80275050554966	0.179380327535598	1
AL391684.1	0.477444780698602	7.08111411957343	1.80270910162353	0.179385322454812	1
AC015468.4	0.654219030265432	5.36483693500379	1.79960464486981	0.179760298735506	1
AC026427.1	0.750666735577303	3.84490500256402	1.79899176517186	0.17983443335999	1
LINC00272	0.750666735577303	3.84490500256402	1.79899176517186	0.17983443335999	1
AC090983.1	0.750603789318106	3.84490153653727	1.7989042273193	0.179845024923041	1
LINC00649	0.378014743809699	8.59175631025004	1.79862430463567	0.179878898755631	1
LINC02078	0.749794221663826	3.84485545967852	1.79754554402955	0.180009510094169	1
C9orf147	-0.804245019505247	4.66359929292401	1.79720716944329	0.180050501515388	1
DSG2-AS1	-0.542419968778788	5.79120372482115	1.79697133985005	0.180079076800442	1
AC090559.1	0.394846240478256	7.80147418762432	1.79675174987636	0.180105689059299	1
HOXA-AS2	0.416355772019229	7.17558308464665	1.79586403666612	0.180213318000361	1
AC013553.3	-1.21138519926843	3.90885521275713	1.7946699264414	0.180358212770081	1
AC005695.2	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC005757.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC010320.3	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC087878.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC090578.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC093117.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC110011.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AL662860.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AP003393.1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
LINC01917	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
TTLL10-AS1	0.744949185741055	3.84459124699875	1.79120457531708	0.180779466301637	1
AC026150.1	0.747474790291845	3.84470684409339	1.79102766051625	0.180801002866819	1
NCF4-AS1	0.747474790291845	3.84470684409339	1.79102766051625	0.180801002866819	1
LINC01093	-0.358608744720362	11.8090858340585	1.79100980314121	0.180803176883367	1
AC003070.1	0.746674902240147	3.84466356311718	1.79002176245072	0.180923511414721	1
AL136298.1	0.74363657445009	3.84451908546139	1.78939536207327	0.180999849391888	1
AL355073.2	0.74363657445009	3.84451908546139	1.78939536207327	0.180999849391888	1
AC004034.1	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AC010325.2	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AC087258.1	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AC090692.1	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AL121809.2	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AL391097.2	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AP001596.2	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
GNA14-AS1	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
LINC00113	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
LINC01732	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
LINC02376	0.742323597689118	3.84444692313158	1.78758821615125	0.181220291116591	1
AL354920.1	-0.380621967869328	7.82600027501809	1.78742675585901	0.181240001703083	1
AC004817.2	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC004837.3	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC005789.1	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC006369.2	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC019077.1	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC063980.1	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC068389.1	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AC105020.3	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
AP002370.2	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
HOTTIP	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
LINC01973	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
LINC02300	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
LINC02528	0.742197485286572	3.84443999060916	1.78741440611586	0.181241509424717	1
LINC02482	-0.430323662577391	6.93817156131383	1.78716168688175	0.181272365907432	1
GSEC	0.496292150946912	6.23961844612211	1.78540513136922	0.181487005725617	1
AC005616.1	0.742856725062462	3.84444960457594	1.78404109509747	0.181653885185969	1
AL031716.1	0.74127371035648	3.84437097348406	1.78318919303839	0.181758199056681	1
AC009061.1	0.739089224502958	3.84426889299141	1.78309076205461	0.181770256222867	1
AL589745.1	0.739089224502958	3.84426889299141	1.78309076205461	0.181770256222867	1
AP003059.2	0.742056056324092	3.84440632191881	1.78303962783387	0.181776520203537	1
PLCB2-AS1	0.742056056324092	3.84440632191881	1.78303962783387	0.181776520203537	1
AC046158.3	-1.43132402238576	3.96016705508963	1.78217698379468	0.181882232440676	1
AC004847.1	0.615002959122771	6.46981655214397	1.7813314100423	0.181985921913414	1
AC092484.1	0.737774957805217	3.84419672781836	1.78129078312469	0.181990905560296	1
LINC00637	0.7373085791093	3.84417105814706	1.78064184413793	0.182070531425487	1
AC051619.4	0.737245454635083	3.8441675917346	1.78055531630643	0.182081151579269	1
AC089998.4	0.737245454635083	3.8441675917346	1.78055531630643	0.182081151579269	1
AC116003.3	0.737245454635083	3.8441675917346	1.78055531630643	0.182081151579269	1
AC118754.2	0.737245454635083	3.8441675917346	1.78055531630643	0.182081151579269	1
AC006146.1	0.738662056704022	3.84422929297472	1.77986000231265	0.182166518286161	1
LINC01293	0.738662056704022	3.84422929297472	1.77986000231265	0.182166518286161	1
Z83844.2	-0.665514241928999	5.10152390260524	1.77896266627398	0.182276756647547	1
KIAA1614-AS1	0.515924873444625	6.06167454582243	1.77772042956191	0.182429493873641	1
AC055717.2	0.737521106664871	3.84416093047554	1.77733844042783	0.182476490541199	1
AC005828.3	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
AC007496.2	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
AC013417.1	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
AL031428.1	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
AL139161.2	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
LINC00645	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
LINC00958	0.734546663155422	3.84401936914829	1.77685119143554	0.18253645783943	1
AC090197.1	0.77312572353613	4.81127927120124	1.77608988053414	0.182630200536095	1
AC135457.1	0.459702482937978	6.60234900767997	1.77582726246312	0.182662550496592	1
AC096536.1	0.735377572788227	3.84405093179307	1.77564931791867	0.182684473931221	1
FOXCUT	0.733417481213627	3.84395727525836	1.77528767002408	0.182729039703711	1
AC008969.1	0.375516053635759	8.3405310568933	1.77525464441467	0.182733110068415	1
AC022164.1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AC023490.3	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AC025271.3	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AC093334.1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AC126564.1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AL121832.1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AL139424.1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AL669970.3	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
LINC01567	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
LINC02469	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
LNCNEF	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
WASF3-AS1	0.733221766328089	3.84394652231549	1.77501819697876	0.182762254986032	1
AC008114.1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC008517.1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC010280.3	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC024267.5	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC055758.2	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC084809.2	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC092574.2	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AC123567.2	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AL356753.1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AL358333.1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
AP003065.1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
LINC00555	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
LINC02442	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
MIR133A1HG	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
RAI1-AS1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
SACS-AS1	0.732288011668258	3.84389518071049	1.7737256788143	0.182921668246091	1
GAU1	0.733823955054514	3.84396649617401	1.7736482764003	0.18293121981799	1
AL132822.1	0.731908068275036	3.8438732047849	1.77301621079844	0.183009239282995	1
AC027228.3	-1.23426070365499	4.08823794283704	1.77203112680257	0.183130910736711	1
LINC01114	0.730528468931954	3.84379756818168	1.77114154711165	0.183240866675287	1
AC109460.1	0.569057202212559	5.62471728621498	1.76967126684822	0.183422767584779	1
AC026741.1	0.730747275516813	3.8437936651025	1.76872986311532	0.183539346614982	1
AC103808.3	0.730747275516813	3.8437936651025	1.76872986311532	0.183539346614982	1
AC012640.2	-0.392842288656183	7.34044728350792	1.76656253588588	0.183808065043915	1
AC091133.3	1.32348070645146	3.96612070088281	1.7652497867267	0.183971049571167	1
AC110015.1	0.784016665242707	4.85310621293865	1.76259694455933	0.184300925501394	1
DLGAP4-AS1	0.449148965914658	6.62477752218079	1.76250287670083	0.184312635255114	1
LINC01091	0.972125963948897	4.39027236729833	1.7622074352193	0.184349418010848	1
AC008498.2	0.723783763044422	3.84341985451931	1.7605699876301	0.18455343635026	1
FGF10-AS1	0.723783763044422	3.84341985451931	1.7605699876301	0.18455343635026	1
LINC02226	0.723783763044422	3.84341985451931	1.7605699876301	0.18455343635026	1
AC074138.1	-0.929057875587939	4.44621995914162	1.75950554055377	0.184686202028243	1
AC005355.2	0.723299184079552	3.84338891727542	1.75913354886092	0.184732625707873	1
WWTR1-AS1	0.601257465718991	5.46032220534647	1.75760171556041	0.184923937651951	1
LINC02285	0.949812723855824	4.45854568415512	1.75705466534161	0.184992314938135	1
AP001468.1	-1.19693627096272	3.91031196851897	1.75533943802453	0.185206896215266	1
